"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSSSCT00000073768.2",0.303781190789877,5.31251741569374,2.4844138254976,0.0175148175369345,0.99960281654872,-3.53033370122884
"ENSSSCT00000056725.2",0.268343452953699,6.04237295013434,2.40629900470623,0.0211022674496225,0.99960281654872,-3.53128338269213
"ENSSSCT00000107826.1",0.400778829020469,5.60959662394448,2.44044157259309,0.0194593518636679,0.99960281654872,-3.5336395792756
"ENSSSCT00000096805.1",0.324607903698049,5.40549344307633,2.48122466113298,0.0176496577332693,0.99960281654872,-3.53743903547775
"ENSSSCT00000071461.2",0.642543528136431,3.54162814202831,3.09332482934238,0.00370794594942208,0.99960281654872,-3.53791646954803
"ENSSSCT00000048712.2",1.4170829626445,6.69143438243973,2.34950872623413,0.0241150056362151,0.99960281654872,-3.54067611034206
"ENSSSCT00000049433.2",0.421669160341561,5.67586816299485,2.42166710628832,0.0203478029270852,0.99960281654872,-3.54157105287261
"ENSSSCT00000012306.5",0.73300623686591,6.70728978081268,2.33988833443915,0.0246621823157631,0.99960281654872,-3.5447885928729
"ENSSSCT00000087997.2",0.501702544707261,4.11039259528779,2.77718237630998,0.0084791660530177,0.99960281654872,-3.54497796130027
"ENSSSCT00000011093.5",-0.459195633857441,4.24086990574081,-2.70788073075626,0.0101051412571469,0.99960281654872,-3.55448394815529
"ENSSSCT00000010266.4",0.331802972534674,4.58810860626972,2.62155500124331,0.0125335492426743,0.99960281654872,-3.55525087101181
"ENSSSCT00000017295.5",0.554696351729747,5.94887735855653,2.39259526674304,0.0217962999411259,0.99960281654872,-3.56437029105222
"ENSSSCT00000048887.3",0.33138274554357,6.34003118972283,2.35556432547869,0.0237762195238172,0.99960281654872,-3.56562020638923
"ENSSSCT00000058117.2",-0.786466812718983,4.52778677325134,-2.64672979675472,0.0117749214941055,0.99960281654872,-3.56985858875012
"ENSSSCT00000055899.3",-1.00400613399148,3.01773243527935,-3.28932017993954,0.00217592573075242,0.99960281654872,-3.57549389867529
"ENSSSCT00000056449.3",0.327598378511643,6.0901319944997,2.34886159711953,0.0241514660579356,0.99960281654872,-3.58220668058096
"ENSSSCT00000013209.5",1.8247334357349,3.52400746100676,2.86751189588524,0.00672389961787588,0.99960281654872,-3.58660943438494
"ENSSSCT00000096635.1",-0.280142185999262,4.98706957288823,-2.49412324861341,0.0171100571790929,0.99960281654872,-3.58710611220116
"ENSSSCT00000016021.6",1.15247817406826,6.47957398451219,2.31405113607337,0.0261874768000912,0.99960281654872,-3.59078416660442
"ENSSSCT00000100658.1",0.722531235360621,3.81998086635577,2.85003399932668,0.00703453156029552,0.99960281654872,-3.59484633052731
"ENSSSCT00000071433.1",0.953555345220608,3.53152958817339,2.96872276620835,0.00516309088408446,0.99960281654872,-3.60001222484545
"ENSSSCT00000001682.5",0.690090016696355,3.31317866383441,3.0577616128193,0.00407800916284487,0.99960281654872,-3.6045864237207
"ENSSSCT00000016477.4",-0.443298222282404,3.866411425591,-2.82609995312479,0.00748167831938117,0.99960281654872,-3.60471516542147
"ENSSSCT00000022577.5",0.786285385176799,6.75782898931024,2.27469561601131,0.0286740197798146,0.99960281654872,-3.61442221043968
"ENSSSCT00000042310.3",0.325383690648617,6.44368737729128,2.29696924245584,0.0272419276220357,0.99960281654872,-3.61645005208719
"ENSSSCT00000006158.4",0.261090430437637,5.64233775081331,2.36533256240097,0.0232387664765194,0.99960281654872,-3.61981516591108
"ENSSSCT00000005226.4",0.30047447392956,6.41442070556717,2.30030879877827,0.0270328314176645,0.99960281654872,-3.62172751143628
"ENSSSCT00000026790.4",1.97466206535601,5.00313356512987,2.8812053986256,0.00648953308671998,0.99960281654872,-3.62181210043975
"ENSSSCT00000059095.3",0.466656237188823,5.71993303615671,2.347339580777,0.0242374151539585,0.99960281654872,-3.62196396168875
"ENSSSCT00000009460.4",1.90225277332512,4.42522444280745,2.62348776610481,0.0124737488551966,0.99960281654872,-3.62322304836307
"ENSSSCT00000054937.1",1.41535120986554,5.96666848365876,2.32229396695586,0.0256918932619833,0.99960281654872,-3.62419128195242
"ENSSSCT00000027313.3",0.965094454166962,4.06030502661261,2.64598538619813,0.0117967327571425,0.99960281654872,-3.62651290703192
"ENSSSCT00000074093.2",0.387685184025306,4.78114625202036,2.48576503938185,0.0174579709466998,0.99960281654872,-3.62695902573209
"ENSSSCT00000026593.4",0.374578057190822,5.18466057032079,2.40776689190918,0.0210291250625518,0.99960281654872,-3.62840184058676
"ENSSSCT00000059795.2",0.336952891918497,8.89056576307971,2.19757685946679,0.034166961719867,0.99960281654872,-3.63138436810887
"ENSSSCT00000066989.3",0.661403174245397,5.11016413091343,2.38078397058074,0.0224109899863495,0.99960281654872,-3.6430158221286
"ENSSSCT00000045690.2",0.506169441560462,6.38503648783726,2.26361565208276,0.0294112196971805,0.99960281654872,-3.65061804914059
"ENSSSCT00000009580.5",0.342212236551211,7.10642562499823,2.23506863806833,0.0313892583262839,0.99960281654872,-3.65190401079383
"ENSSSCT00000074851.2",1.21429460080977,3.89830658321659,2.68397257170284,0.0107300257546174,0.99960281654872,-3.65273487076258
"ENSSSCT00000017996.5",0.860399046904355,3.05103817608564,3.23157777418065,0.0025497164230149,0.99960281654872,-3.65339246057559
"ENSSSCT00000007675.5",1.08748104523745,6.80247982324599,2.2451576755198,0.0306770132637942,0.99960281654872,-3.66221662455147
"ENSSSCT00000045724.3",0.722951194880013,6.61608131797864,2.24160726012808,0.0309259959219791,0.99960281654872,-3.66256323687723
"ENSSSCT00000039550.3",0.450917224510976,4.63653474353026,2.48646567345277,0.0174285610032403,0.99960281654872,-3.66296924723532
"ENSSSCT00000064308.3",0.331317578558997,7.38485225807721,2.21355580064853,0.0329574307371265,0.99960281654872,-3.66487746107689
