"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSSSCT00000067030.2",0.86318003555953,2.43060621068263,1.38507460682883,0.174354649821842,0.999296415443386,-5.15820924501531
"ENSSSCT00000016755.5",-0.404635205328148,-2.76652666049107,-0.175792214852037,0.861419279925782,0.999296415443386,-5.15821867550837
"ENSSSCT00000077436.1",-0.451869260751132,-3.37454919914535,-0.372962949567103,0.71131198632729,0.999296415443386,-5.15827859814366
"ENSSSCT00000061469.3",0.0824454328221709,-4.74686241192366,0.101161448668147,0.91997050890151,0.999296415443386,-5.1582892227912
"ENSSSCT00000004949.5",-0.0769834976612147,-3.91878825805139,-0.0572787164354725,0.954632518727262,0.999296415443386,-5.15829489759888
"ENSSSCT00000038688.3",-0.062294804644524,-4.3716752804865,-0.0421947587395074,0.966571152142178,0.999296415443386,-5.15830410099266
"ENSSSCT00000055099.3",0.926718058167199,-2.31573310439671,0.469159233398381,0.641718763045304,0.999296415443386,-5.1583060326504
"ENSSSCT00000100663.1",-0.760349095316101,-2.00167826033174,-0.43097590943601,0.668995529957586,0.999296415443386,-5.15843676005516
"ENSSSCT00000018364.5",0.214214544218479,-4.33635083816373,0.223698484403251,0.824226996541354,0.999296415443386,-5.15843705906417
"ENSSSCT00000052121.3",-1.4827304732596,-1.19935390012119,-0.586282587870204,0.561258546945701,0.999296415443386,-5.15844513490535
"ENSSSCT00000096092.1",-0.0240038061426846,-3.96334572667019,-0.0169086247554431,0.986600694814306,0.999775105253853,-5.15847478267067
"ENSSSCT00000101769.1",-0.392202003316211,0.0399037830731053,-0.897616847527101,0.37521492241874,0.999296415443386,-5.1585039187489
"ENSSSCT00000044121.3",0.655196397393426,-2.68251834834573,0.43621911355969,0.665221845463708,0.999296415443386,-5.15850864628351
"ENSSSCT00000010808.5",-0.425954907672435,2.07259645904942,-1.43441014159744,0.159884405113945,0.999296415443386,-5.15854611450448
"ENSSSCT00000019166.4",-0.837035021507243,-2.41709357762637,-0.631581266367005,0.531557671538028,0.999296415443386,-5.15855481379075
"ENSSSCT00000076311.2",0.261605700383435,-3.86179690052487,0.161192284609903,0.87282211050107,0.999296415443386,-5.15857067825851
"ENSSSCT00000080473.2",-0.222542262147686,-3.65513549801502,-0.118496995173183,0.906317218340126,0.999296415443386,-5.15864325120266
"ENSSSCT00000082058.2",-0.106446891572419,-4.68416796577709,-0.065683023210203,0.947985103291954,0.999296415443386,-5.15865903959104
"ENSSSCT00000048709.2",-0.159770469405309,-4.70166894894833,-0.106829847794496,0.915503228004222,0.999296415443386,-5.15867149281947
"ENSSSCT00000095097.1",0.47382975488138,-1.67911809278,0.585090011148141,0.562051645365473,0.999296415443386,-5.15875337212279
"ENSSSCT00000087322.2",-0.0354749303604951,-3.89731876839453,-0.022754436820782,0.981968874061022,0.999745284851294,-5.15880422673022
"ENSSSCT00000072127.1",0.351880481001553,-2.16547052090313,0.578592388152448,0.566382632456522,0.999296415443386,-5.15885116938974
"ENSSSCT00000013944.5",-0.564732477371376,-1.79379944967991,-0.580874512857484,0.564859585475259,0.999296415443386,-5.15885848698583
"ENSSSCT00000057388.3",0.332352730566407,-3.73010431787952,0.161684581938898,0.872437153795515,0.999296415443386,-5.158866284598
"ENSSSCT00000061730.3",-1.43370615239236,-1.25844921332667,-0.712855378067675,0.480423435273328,0.999296415443386,-5.1589057051705
"ENSSSCT00000101746.1",0.295357932960817,5.10389422980763,1.83390705723164,0.0747503001899966,0.993556833438452,-5.1589075632216
"ENSSSCT00000037725.4",0.0734814171803242,-3.57473965429356,0.0796408530253536,0.936953667368715,0.999296415443386,-5.15899789174273
"ENSSSCT00000048195.3",0.161208370462742,-3.64487625773649,0.113112549923384,0.910555063902107,0.999296415443386,-5.15901972490282
"ENSSSCT00000074630.2",-0.24319732520823,-3.16510928016899,-0.30109475494597,0.765034022055966,0.999296415443386,-5.15904166384748
"ENSSSCT00000013447.5",0.307511420843583,-1.25132285100385,0.667596689008359,0.508549029362455,0.999296415443386,-5.15907623626056
"ENSSSCT00000067281.2",-0.060949473325203,-3.42044343774992,-0.0324013317368324,0.97432679651752,0.999296415443386,-5.15909349159028
"ENSSSCT00000071386.2",-0.897414505637316,-3.1939140861314,-0.526979667565294,0.60136472391814,0.999296415443386,-5.15909501350423
"ENSSSCT00000002930.5",-0.178764510372043,6.0074389753113,-1.90577679086675,0.0644998368287475,0.986263163868595,-5.15916255929513
"ENSSSCT00000046915.3",-0.47317998423644,-3.09617172442723,-0.376945094435982,0.70837558964597,0.999296415443386,-5.15919096271715
"ENSSSCT00000091811.1",-0.641297425438497,0.00540861545419455,-0.943259218664471,0.351689402432756,0.999296415443386,-5.1592193246762
"ENSSSCT00000101249.1",-0.336234742761029,-2.83799907340288,-0.535942861549363,0.595217204441168,0.999296415443386,-5.15925556361752
"ENSSSCT00000071286.2",0.17399901120812,-3.10821742170781,0.230316258570688,0.819119350439274,0.999296415443386,-5.15931718459501
"ENSSSCT00000060820.2",1.17961843735797,-0.489703009130482,0.590487362545853,0.558466754290888,0.999296415443386,-5.15932306892618
"ENSSSCT00000090205.1",0.172874423530889,-3.92115389021878,0.0945374812532503,0.925194199290856,0.999296415443386,-5.15939575679513
"ENSSSCT00000013914.5",-1.11919847251437,-1.56118820701962,-0.715587488622844,0.47875427044356,0.999296415443386,-5.15940352493398
"ENSSSCT00000099333.1",0.316533049993173,-3.13082661773823,0.428077336163101,0.671085466645412,0.999296415443386,-5.15943893029077
"ENSSSCT00000070413.1",-0.359698642076159,-3.7731207763768,-0.186890740092652,0.852771053456587,0.999296415443386,-5.15944148899433
"ENSSSCT00000074399.2",0.270588822613588,-3.89689877041587,0.287571552922976,0.775285162507873,0.999296415443386,-5.1594553317841
"ENSSSCT00000079927.2",0.361846854223704,-3.45202711506375,0.374288444949856,0.710334080465841,0.999296415443386,-5.15946191699857
"ENSSSCT00000012497.4",1.17651348341903,-2.10909235174561,0.56100369346281,0.578189333981261,0.999296415443386,-5.15946765517194
"ENSSSCT00000080197.2",0.2820178403696,2.23779635831034,1.32386034058569,0.19370023677975,0.999296415443386,-5.15947734798556
"ENSSSCT00000015562.4",-0.411632902636623,1.08291614077268,-1.34255923734945,0.187623936043132,0.999296415443386,-5.15947827049648
"ENSSSCT00000004851.5",-0.915846833630694,-2.96031955027539,-0.540847620208269,0.591865901723058,0.999296415443386,-5.15949875629762
"ENSSSCT00000063678.3",-0.617720505571759,-2.59153186714611,-0.393660042497925,0.69609976439303,0.999296415443386,-5.15950728458119
"ENSSSCT00000049151.3",0.42090279686879,-4.07819296591716,0.403546106632251,0.688877787031629,0.999296415443386,-5.15953890386249
"ENSSSCT00000040372.4",0.144763503091333,-4.51561123297174,0.101967851614307,0.919334816608214,0.999296415443386,-5.159543626069
"ENSSSCT00000011884.5",0.778800159367249,-2.68641055659198,0.3727519650956,0.711467689253621,0.999296415443386,-5.1595500740557
"ENSSSCT00000006766.4",0.426410848221629,-3.83142627381396,0.270492347535013,0.788290176382874,0.999296415443386,-5.1596011699062
"ENSSSCT00000100361.1",-0.10345931613679,-3.69257896284274,-0.122023948421048,0.903542814630547,0.999296415443386,-5.15962392718728
"ENSSSCT00000092639.1",-0.249305655471741,-2.57707783327204,-0.385878071275512,0.701804949037477,0.999296415443386,-5.15968094536407
